rank,s=0.5,s=0.6,s=0.7,s=0.8,s=0.9,s=1.0,s=1.1,s=1.2,s=1.3,s=1.4,s=1.5
636,0.0006416170233811417,0.0005518773766771226,0.0004600162900060823,0.0003696147695639311,0.0002849233996749273,0.00021005051964220162,0.0001479522713370726,9.972079830334165e-05,6.455136770535211e-05,4.033259883726886e-05,2.4457929239203088e-05
637,0.0006411132015340078,0.0005513573916432398,0.00045951065848097276,0.0003691505022730953,0.0002845208075252732,0.00020972077000383082,0.00014769680082228276,9.953297072973643e-05,6.44196612529957e-05,4.0243983603065534e-05,2.440035860846624e-05
638,0.0006406105646856422,0.0005508387110562551,0.000459006374566956,0.00036868754503276813,0.0002841194144117973,0.0002093920540633859,0.00014744217113195338,9.934579073583302e-05,6.428842949276331e-05,4.015570161314738e-05,2.4343013479531528e-05
639,0.0006401091081980833,0.0005503213296068968,0.0004585034325685622,0.00036822589210160983,0.0002837192148924379,0.00020906436696782507,0.0001471883781872868,9.915925507917373e-05,6.415766997376921e-05,4.006775109493905e-05,2.4285892617739677e-05
640,0.0006396088274587433,0.0005498052420157666,0.0004580018268232566,0.0003677655377723751,0.0002833202035582989,0.00020873770389443784,0.0001469354179356131,9.897336053857621e-05,6.402738026159079e-05,3.998013028804785e-05,2.422899479710921e-05
641,0.0006391097178802298,0.0005492904430331263,0.00045750155170119723,0.000367306476371658,0.00028292237503339536,0.00020841206005060877,0.00014668328635018244,9.878810391396084e-05,6.389755793813222e-05,3.98928374441611e-05,2.4172318800262026e-05
642,0.0006386117749001696,0.0005487769274386844,0.000457002601604996,0.0003668487022596385,0.0002825257239744031,0.0002080874306735829,0.00014643197942995878,9.860348202617983e-05,6.376820060149003e-05,3.9805870826944635e-05,2.4115863418349725e-05
643,0.000638114993981033,0.0005482646900413857,0.0004565049709694812,0.00036639220982983206,0.0002821302450704092,0.0002077638110302336,0.00014618149319941626,9.841949171684795e-05,6.363930586581932e-05,3.971922871194216e-05,2.405962745098066e-05
644,0.0006376193706099603,0.0005477537256792025,0.00045600865426146243,0.00036593699350884114,0.00028173593304266567,0.00020744119641683266,0.00014593182370833702,9.8236129848175e-05,6.351087136120194e-05,3.96329093864757e-05,2.4003609706147773e-05
645,0.0006371249002985901,0.000547244029218927,0.0004555136459794973,0.00036548304775610864,0.0002813427826443451,0.00020711958215882204,0.00014568296703161118,9.805339330279968e-05,6.338289473351544e-05,3.954691114954708e-05,2.394780900015709e-05
646,0.0006366315785828878,0.0005467355955559664,0.000455019940653661,0.000365030367063674,0.0002809507886602983,0.00020679896361058857,0.0001454349192690386,9.78712789836252e-05,6.325537364430362e-05,3.9461232311740266e-05,2.3892224157557e-05
647,0.000636139401022977,0.0005462284196141401,0.0004545275328453163,0.00036457894595593165,0.00028055994590681446,0.0002064793361552399,0.00014518767654513262,9.768978381365654e-05,6.312830577064819e-05,3.937587119512473e-05,2.38368540110682e-05
648,0.0006356483632029707,0.0005457224963454762,0.00045403641714688745,0.00036412877898939065,0.0002801702492313837,0.00020616069520438304,0.00014494123500892545,9.750890473583896e-05,6.300168880504167e-05,3.9290826133159784e-05,2.3781697401514364e-05
649,0.0006351584607308067,0.0005452178207300134,0.0004535465881816348,0.00036367986075243775,0.00027978169351246083,0.00020584303619790482,0.00014469559083377556,9.732863871289854e-05,6.287552045526166e-05,3.9206095470599854e-05,2.3726753177753502e-05
650,0.0006346696892380805,0.0005447143877756011,0.00045305804060343175,0.00036323218586510153,0.0002793942736592327,0.0002055263546037542,0.00014445074021717693,9.714898272718369e-05,6.274979844424618e-05,3.912167756340061e-05,2.3672020196609996e-05
651,0.0006341820443798831,0.0005442121925177039,0.0004525707690965439,0.0003627857489788194,0.00027900798461138625,0.0002052106459177269,0.0001442066793805698,9.696993378050854e-05,6.262452050997028e-05,3.903757077862617e-05,2.3617497322807323e-05
652,0.0006336955218346383,0.0005437112300192065,0.0004520847683754096,0.00036234054477620614,0.00027862282133887936,0.00020489590566325188,0.00014396340456915348,9.679148889399778e-05,6.249968440532381e-05,3.895377349435707e-05,2.3563183428901457e-05
653,0.000633210117303942,0.0005432114953702201,0.00045160003318442306,0.00036189656797082446,0.00027823877884171415,0.00020458212939117952,0.00014372091205170086,9.661364510793283e-05,6.237528789799045e-05,3.887028409959919e-05,2.3509077395214916e-05
654,0.0006327258265124025,0.0005427129836878913,0.0004511165582977187,0.0003614538133069583,0.00027785585214971123,0.0002042693126795722,0.00014347919812037442,9.643639948159956e-05,6.225132877032784e-05,3.878710099419358e-05,2.3455178109771464e-05
655,0.0006322426452074823,0.0005422156901162118,0.00045063433851895803,0.00036101227555938756,0.00027747403632228713,0.00020395745113349653,0.00014323825909054436,9.625974909313743e-05,6.21278048192488e-05,3.870422258872718e-05,2.340148446823149e-05
656,0.0006317605691593415,0.0005417196098258302,0.000450153368681118,0.00036057194953316446,0.00027709332644823277,0.00020364654038481741,0.00014299809130060792,9.608369103939011e-05,6.200471385610384e-05,3.8621647304444375e-05,2.3347995373827987e-05
657,0.0006312795941606823,0.0005412247380138656,0.0004496736436462808,0.0003601328300633929,0.0002767137176454948,0.00020333657609199424,0.00014275869111181092,9.590822243575741e-05,6.188205370656467e-05,3.85393735731594e-05,2.3294709737303187e-05
658,0.0006307997160265947,0.0005407310699037222,0.0004491951583054262,0.000359694912015009,0.000276335205060958,0.00020302755393987874,0.00014252005490807037,9.573334041604872e-05,6.175982221050892e-05,3.845739983716969e-05,2.3241626476845823e-05
659,0.0006303209305944034,0.0005402386007449056,0.000448717907578226,0.0003592581902825636,0.0002759577838702306,0.00020271946963951475,0.00014228217909579942,9.555904213233766e-05,6.16380172219059e-05,3.837572454916991e-05,2.3188744518029e-05
660,0.000629843233723516,0.0005397473258128412,0.00044824188641283863,0.00035882265979000737,0.0002755814492774308,0.00020241231892793973,0.00014204506010373307,9.538532475481829e-05,6.151663660870339e-05,3.829434617216701e-05,2.3136062793748696e-05
661,0.0006293666212952732,0.0005392572404086938,0.0004477670897857071,0.0003583883154904764,0.000275206196514975,0.00020210609756798824,0.00014180869438275648,9.521218547166263e-05,6.139567825271571e-05,3.821326317939595e-05,2.3083580244162816e-05
662,0.0006288910892127995,0.0005387683398591883,0.0004472935127013582,0.0003579551523660816,0.00027483202084336905,0.000201800801348097,0.0001415730784057339,9.503962148887929e-05,6.127514004951265e-05,3.8132474054236275e-05,2.303129581663093e-05
663,0.0006284166334008548,0.0005382806195164324,0.00044682115019220304,0.0003575231654276979,0.0002744589175510001,0.00020149642608211193,0.0001413382086673398,9.486763003017377e-05,6.115501990830955e-05,3.8051977290129565e-05,2.2979208465654506e-05
664,0.0006279432498056879,0.0005377940747577414,0.0004463499973183402,0.0003570923497147571,0.0002740868819539312,0.0002011929676090967,0.00014110408168389142,9.46962083368098e-05,6.103531575185836e-05,3.797177139049762e-05,2.2927317152817825e-05
665,0.0006274709343948917,0.0005373087009854623,0.0004458800491673592,0.00035666270029504124,0.00027371590939569693,0.00020089042179314317,0.00014087069399318263,9.452535366747208e-05,6.0916025516339934e-05,3.7891854868661415e-05,2.2875620846729374e-05
666,0.000626999683157258,0.0005368244936268023,0.0004454113008541471,0.0003562342122644784,0.0002733459952471017,0.0002005887845231835,0.00014063804215431967,9.435506329813026e-05,6.079714715125699e-05,3.781222624776088e-05,2.28241185229639e-05
667,0.0006265294921026347,0.0005363414481336569,0.000444943747520696,0.00035580688074694,0.0002729771349060192,0.00020028805171280392,0.00014040612274755803,9.418533452190431e-05,6.067867861932839e-05,3.773288406067541e-05,2.277280916400496e-05
668,0.0006260603572617843,0.0005358595599824392,0.00044447738433591187,0.00035538070089404037,0.00027260932379719364,0.0001999882193000602,0.00014017493237414115,9.401616464893087e-05,6.056061789638429e-05,3.76538268499452e-05,2.2721691759188073e-05
669,0.0006255922746862429,0.0005353788246739123,0.00044401220649542615,0.000354955667884937,0.00027224255737204334,0.00019968928324729478,0.00013994446765614035,9.384755100623112e-05,6.044296297126228e-05,3.7575053167693255e-05,2.2670765304644416e-05
670,0.0006251252404481806,0.000534899237733021,0.00044354820922140744,0.00035453177692613367,0.00027187683110846536,0.00019939123954095555,0.00013971472523629624,9.367949093757974e-05,6.0325711845704516e-05,3.7496561575548164e-05,2.2620028803245027e-05
671,0.0006246592506402627,0.0005344207947087271,0.0004430853877623761,0.00035410902325128487,0.0002715121405106421,0.00019909408419141613,0.0001394857017778618,9.351198180337506e-05,6.020886253425585e-05,3.741835064456766e-05,2.2569481264545634e-05
672,0.0006241943013755134,0.0005339434911738435,0.00044262373739301975,0.00035368740212100147,0.00027114848110884983,0.00019879781323279793,0.00013925739396444657,9.334502098051044e-05,6.0092413064162776e-05,3.734041895516287e-05,2.251912170473191e-05
673,0.0006237303887871785,0.0005334673227248731,0.0004421632534140106,0.0003532669088226587,0.00027078584845926845,0.00019850242272279379,0.00013902979849986246,9.317860586224692e-05,5.997636147527354e-05,3.726276509702325e-05,2.246894914656535e-05
674,0.000623267509028591,0.0005329922849818449,0.00044170393115182383,0.0003528475386702054,0.0002704242381437933,0.0001982079087424929,0.0001388029121079709,9.301273385808688e-05,5.9860705819939034e-05,3.7185387669042305e-05,2.241896261932962e-05
675,0.0006228056582730371,0.0005325183735881554,0.00044124576595855856,0.0003524292870039749,0.00027006364576984853,0.00019791426739620773,0.00013857673153253134,9.284740239364889e-05,5.974544416291458e-05,3.710828527924399e-05,2.2369161158777392e-05
676,0.0006223448327136233,0.0005320455842104083,0.00044078875321175887,0.0003520121491904982,0.00026970406697020185,0.0001976214948113021,0.00013835125353705113,9.268260891054394e-05,5.963057458126282e-05,3.703145654470975e-05,2.2319543807077827e-05
677,0.0006218850285631439,0.0005315739125382578,0.0004403328883142377,0.00035159612062231745,0.00026934549740278117,0.000197329587138021,0.00013812647490463685,9.251835086625243e-05,5.951609516425725e-05,3.695490009150634e-05,2.2270109612764356e-05
678,0.0006214262420539518,0.0005311033542842511,0.0004398781666939014,0.0003511811967178022,0.00026898793275049283,0.00019703854054932185,0.00013790239243784684,9.235462573400261e-05,5.9402004013286934e-05,3.687861455461424e-05,2.2220857630683153e-05
679,0.0006209684694378269,0.0005306339051836744,0.0004394245838035761,0.0003507673729209668,0.0002686313687210413,0.00019674835124070724,0.00013767900295854496,9.219143100264988e-05,5.928829924176183e-05,3.680259857785683e-05,2.2171786921941968e-05
680,0.0006205117069858493,0.000530165560994398,0.00043897213512083524,0.0003503546447012893,0.00026827580104675026,0.00019645901543005915,0.00013745630330775613,9.202876417655744e-05,5.917497897501919e-05,3.6726850813830156e-05,2.2122896553859547e-05
681,0.0006200559509882711,0.0005296983174967243,0.00043852081614782903,0.00034994300755353166,0.0002679212254843858,0.00019617052935747462,0.00013723429034552258,9.186662277547776e-05,5.906204135023072e-05,3.665136992383341e-05,2.207418559991544e-05
682,0.0006196011977543886,0.0005292321704932363,0.0004380706224111147,0.0003495324569975623,0.00026756763781498065,0.00019588288928510297,0.00013701296095076172,9.170500433443535e-05,5.8949484516310646e-05,3.6576154577800026e-05,2.2025653139700375e-05
683,0.0006191474436124191,0.0005287671158086475,0.0004376215494614888,0.00034912298857817933,0.00026721503384365976,0.0001955960914969842,0.0001367923120211253,9.154390640361044e-05,5.8837306633824634e-05,3.6501203454229424e-05,2.1977298258867033e-05
684,0.000618694684909374,0.0005283031492896531,0.0004371735928738205,0.00034871459786493537,0.00026686340939946837,0.0001953101322988892,0.00013657234047285955,9.138332654822386e-05,5.872550587489948e-05,3.642651524011941e-05,2.1929120049081356e-05
685,0.0006182429180109376,0.0005278402668047821,0.0004367267482468864,0.00034830728045196456,0.0002665127603352003,0.0001950250080181609,0.00013635304324066688,9.122326234842283e-05,5.861408042313373e-05,3.6352088630899244e-05,2.1881117607974245e-05
686,0.0006177921393013423,0.0005273784642442512,0.00043628101120320645,0.0003479010319578102,0.0002661630825272283,0.00019474071500355717,0.00013613441727756878,9.106371139916777e-05,5.8503028473509024e-05,3.6277922330363226e-05,2.1833290039093778e-05
687,0.0006173423451832491,0.0005269177375198193,0.000435836377388882,0.00034749584802525415,0.0002658143718753365,0.0001944572496250949,0.00013591645955476951,9.090467131012031e-05,5.839234823230232e-05,3.620401505060498e-05,2.1785636451857866e-05
688,0.0006168935320776251,0.0005264580825646434,0.0004353928424734342,0.0003470917243211479,0.00026546662430255275,0.00019417460827389566,0.00013569916706152168,9.074613970553212e-05,5.828203791699892e-05,3.6130365511952385e-05,2.1738155961507304e-05
689,0.0006164456964236258,0.0005259994953331359,0.00043495040214964456,0.00034668865653624475,0.00026511983575498423,0.00019389278736203221,0.00013548253680499247,9.058811422413488e-05,5.817209575620622e-05,3.605697244290298e-05,2.1690847689059352e-05
690,0.000615998834678475,0.0005255419718008227,0.000434509052133396,0.0003462866403850335,0.00026477400220165277,0.0001936117833223771,0.00013526656581013124,9.043059251903102e-05,5.806251998956833e-05,3.5983834580060094e-05,2.1643710761261674e-05
691,0.0006155529433173477,0.0005250855079642026,0.0004340687881635162,0.0003458856716055736,0.0002644291196343328,0.00019333159260845182,0.00013505125111953835,9.027357225758578e-05,5.7953308867681484e-05,3.59109506680695e-05,2.1596744310546768e-05
692,0.0006151080188332532,0.0005246300998406079,0.0004336296060016215,0.0003454857459593316,0.0002640851840673901,0.00019305221169427778,0.00013483658979333504,9.011705112131992e-05,5.784446065201006e-05,3.5838319459556706e-05,2.1549947474986773e-05
693,0.0006146640577369192,0.0005241757434680661,0.00043319150143196223,0.0003450868592310191,0.0002637421915376219,0.00019277363707422828,0.00013462257890903455,8.996102680580359e-05,5.773597361480359e-05,3.5765939715064756e-05,2.1503319398248762e-05
694,0.0006142210565566772,0.0005237224349051628,0.0004327544702612696,0.00034468900722843163,0.0002634001381040989,0.00019249586526288214,0.00013440921556141425,8.980549702055103e-05,5.7627846039014375e-05,3.569381020299265e-05,2.1456859229550373e-05
695,0.0006137790118383481,0.000523270170230905,0.00043231850831860336,0.0003442921857822897,0.00026305901984800774,0.000192218892794878,0.00013419649686238907,8.965045948891625e-05,5.7520076218215846e-05,3.562192969953434e-05,2.141056612361594e-05
696,0.000613337920145129,0.0005228189455445872,0.00043188361145520123,0.00034389639074608013,0.0002627188328724956,0.0001919427162247704,0.00013398441994088572,8.949591194798968e-05,5.741266245652179e-05,3.555029698861825e-05,2.136443924063297e-05
